datetime,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2018-11-04 07:00:00,81.53,10.41,95.26,0.92
2018-11-04 08:00:00,132.15,11.63,87.89,0.71
2018-11-04 09:00:00,229.65,12.77,77.2,0.39
2018-11-04 10:00:00,226.07,13.41,72.3,0.35
2018-11-04 11:00:00,230.25,13.95,69.43,0.36
2018-11-04 12:00:00,270.8,14.44,67.33,0.41
2018-11-04 13:00:00,231.5,14.69,66.63,0.49
2018-11-04 14:00:00,175.98,14.64,67.32,0.54
2018-11-04 15:00:00,91.53,14.23,70.08,0.51
2018-11-04 16:00:00,24.77,13.22,79.55,0.31
2018-11-04 17:00:00,0.0,11.39,91.09,0.17
2018-11-04 18:00:00,0.0,10.6,91.72,0.21
2018-11-04 19:00:00,0.0,10.32,90.88,0.19
2018-11-04 20:00:00,0.0,10.17,90.51,0.19
2018-11-04 21:00:00,0.0,10.02,90.64,0.09
2018-11-04 22:00:00,0.0,9.63,91.72,0.34
2018-11-04 23:00:00,0.0,8.93,94.23,0.58
2018-11-05 00:00:00,0.0,8.32,96.0,0.71
2018-11-05 01:00:00,0.0,7.79,97.23,0.78
2018-11-05 02:00:00,0.0,7.41,97.55,0.81
2018-11-05 03:00:00,0.0,7.13,97.54,0.84
2018-11-05 04:00:00,0.0,6.83,97.65,0.87
2018-11-05 05:00:00,0.0,6.48,97.99,0.89
2018-11-05 06:00:00,120.65,7.38,96.22,0.89
2018-11-05 07:00:00,336.4,10.29,88.93,1.34
2018-11-05 08:00:00,560.22,13.48,72.14,1.6
2018-11-05 09:00:00,711.55,16.17,57.75,1.75
2018-11-05 10:00:00,735.78,17.86,52.15,1.8
2018-11-05 11:00:00,696.4,18.91,49.92,1.83
2018-11-05 12:00:00,685.47,19.37,49.62,1.84
2018-11-05 13:00:00,503.55,19.33,50.55,1.8
2018-11-05 14:00:00,319.15,18.76,52.86,1.64
2018-11-05 15:00:00,182.9,17.77,56.73,1.36
2018-11-05 16:00:00,43.0,16.16,67.55,0.82
2018-11-05 17:00:00,0.0,13.6,79.94,0.46
2018-11-05 18:00:00,0.0,12.46,83.81,0.52
2018-11-05 19:00:00,0.0,12.23,83.8,0.54
2018-11-05 20:00:00,0.0,12.15,83.1,0.17
2018-11-05 21:00:00,0.0,11.54,84.59,0.35
2018-11-05 22:00:00,0.0,10.77,87.27,0.58
2018-11-05 23:00:00,0.0,10.12,89.3,0.58
2018-11-06 00:00:00,0.0,9.53,90.89,0.57
2018-11-06 01:00:00,0.0,8.96,92.55,0.63
2018-11-06 02:00:00,0.0,8.38,95.06,0.66
2018-11-06 03:00:00,0.0,7.75,98.54,0.66
2018-11-06 04:00:00,0.0,7.1,100.0,0.64
2018-11-06 05:00:00,0.0,6.52,100.0,0.55
2018-11-06 06:00:00,119.2,7.63,100.0,0.35
2018-11-06 07:00:00,333.6,11.78,83.36,0.65
2018-11-06 08:00:00,550.65,15.46,63.59,0.85
2018-11-06 09:00:00,752.85,18.19,48.97,0.87
2018-11-06 10:00:00,853.03,20.07,41.81,0.73
2018-11-06 11:00:00,886.05,21.24,38.62,0.52
2018-11-06 12:00:00,832.05,21.87,37.26,0.31
2018-11-06 13:00:00,682.28,21.94,37.52,0.16
2018-11-06 14:00:00,482.77,21.51,39.16,0.05
2018-11-06 15:00:00,258.6,20.49,43.61,0.15
2018-11-06 16:00:00,57.25,17.87,62.75,0.17
2018-11-06 17:00:00,0.0,14.11,77.35,0.06
2018-11-06 18:00:00,0.0,13.37,74.75,0.04
2018-11-06 19:00:00,0.0,13.19,71.94,0.4
2018-11-06 20:00:00,0.0,12.27,74.37,0.73
2018-11-06 21:00:00,0.0,11.53,77.48,0.7
2018-11-06 22:00:00,0.0,11.0,79.06,0.6
2018-11-06 23:00:00,0.0,10.44,81.0,0.54
2018-11-07 00:00:00,0.0,9.96,82.63,0.52
2018-11-07 01:00:00,0.0,9.54,84.26,0.56
2018-11-07 02:00:00,0.0,9.14,86.03,0.6
2018-11-07 03:00:00,0.0,8.7,88.31,0.64
2018-11-07 04:00:00,0.0,8.13,91.59,0.68
2018-11-07 05:00:00,0.0,7.48,95.8,0.69
2018-11-07 06:00:00,119.65,7.97,96.38,0.48
2018-11-07 07:00:00,336.35,11.86,80.36,0.78
2018-11-07 08:00:00,551.92,15.71,63.26,1.17
2018-11-07 09:00:00,732.6,18.44,51.97,1.34
2018-11-07 10:00:00,790.7,20.22,46.59,1.32
2018-11-07 11:00:00,810.7,21.42,43.75,1.23
2018-11-07 12:00:00,715.8,22.08,42.15,1.1
2018-11-07 13:00:00,584.55,22.1,42.2,0.98
2018-11-07 14:00:00,418.8,21.48,43.86,1.03
2018-11-07 15:00:00,225.0,20.32,49.15,1.09
2018-11-07 16:00:00,50.83,18.58,60.04,0.87
2018-11-07 17:00:00,0.0,16.52,70.95,0.9
2018-11-07 18:00:00,0.0,14.83,79.48,1.13
2018-11-07 19:00:00,0.0,13.37,88.45,0.95
2018-11-07 20:00:00,0.0,12.46,92.2,0.72
2018-11-07 21:00:00,0.0,12.12,94.03,0.59
2018-11-07 22:00:00,0.0,11.78,93.54,0.56
2018-11-07 23:00:00,0.0,11.44,91.93,0.56
2018-11-08 00:00:00,0.0,11.05,90.7,0.54
2018-11-08 01:00:00,0.0,10.73,89.02,0.52
2018-11-08 02:00:00,0.0,10.51,87.52,0.38
2018-11-08 03:00:00,0.0,10.29,87.12,0.1
2018-11-08 04:00:00,0.0,9.72,89.27,0.25
2018-11-08 05:00:00,0.0,8.8,93.9,0.49
2018-11-08 06:00:00,128.95,8.81,96.01,0.41
2018-11-08 07:00:00,355.73,12.02,81.34,0.65
2018-11-08 08:00:00,584.72,16.1,60.3,1.1
2018-11-08 09:00:00,754.0,18.68,47.91,1.36
2018-11-08 10:00:00,846.15,20.34,40.84,1.47
2018-11-08 11:00:00,875.92,21.45,37.18,1.49
2018-11-08 12:00:00,783.2,22.05,35.35,1.46
2018-11-08 13:00:00,624.7,22.1,34.99,1.39
2018-11-08 14:00:00,447.15,21.62,35.83,1.35
2018-11-08 15:00:00,242.95,20.5,40.59,1.31
2018-11-08 16:00:00,55.88,18.39,54.03,1.01
2018-11-08 17:00:00,0.0,15.32,62.09,0.97
2018-11-08 18:00:00,0.0,13.03,73.83,1.11
2018-11-08 19:00:00,0.0,11.04,83.99,0.9
2018-11-08 20:00:00,0.0,10.11,87.21,0.78
2018-11-08 21:00:00,0.0,9.8,86.11,0.71
2018-11-08 22:00:00,0.0,9.39,84.46,0.69
2018-11-08 23:00:00,0.0,8.81,83.29,0.7
2018-11-09 00:00:00,0.0,8.29,81.89,0.73
2018-11-09 01:00:00,0.0,7.85,81.21,0.77
2018-11-09 02:00:00,0.0,7.56,81.78,0.85
2018-11-09 03:00:00,0.0,7.83,81.16,0.9
2018-11-09 04:00:00,0.0,8.27,79.0,0.79
2018-11-09 05:00:00,0.0,8.31,77.41,0.73
2018-11-09 06:00:00,110.68,8.76,77.56,0.71
2018-11-09 07:00:00,341.12,12.23,68.4,0.71
2018-11-09 08:00:00,575.17,16.04,48.75,1.32
2018-11-09 09:00:00,741.35,18.39,38.19,1.7
2018-11-09 10:00:00,823.75,19.74,35.4,1.79
2018-11-09 11:00:00,852.97,20.71,34.14,1.78
2018-11-09 12:00:00,745.62,21.25,33.7,1.74
2018-11-09 13:00:00,584.2,21.29,34.11,1.65
2018-11-09 14:00:00,427.05,20.75,35.74,1.65
2018-11-09 15:00:00,222.2,19.64,40.98,1.69
2018-11-09 16:00:00,48.12,17.37,54.38,1.57
2018-11-09 17:00:00,0.0,13.52,74.57,1.59
2018-11-09 18:00:00,0.0,11.13,87.09,1.5
2018-11-09 19:00:00,0.0,10.52,90.7,1.61
2018-11-09 20:00:00,0.0,10.14,93.29,1.65
2018-11-09 21:00:00,0.0,9.58,96.98,1.47
2018-11-09 22:00:00,0.0,9.07,99.63,1.33
2018-11-09 23:00:00,0.0,9.06,99.25,1.25
2018-11-10 00:00:00,0.0,9.04,98.62,1.22
2018-11-10 01:00:00,0.0,8.9,98.58,1.08
2018-11-10 02:00:00,0.0,8.68,98.75,0.88
2018-11-10 03:00:00,0.0,8.16,99.66,0.67
2018-11-10 04:00:00,0.0,7.68,100.0,0.59
2018-11-10 05:00:00,0.0,7.34,100.0,0.54
2018-11-10 06:00:00,92.82,8.07,98.22,0.7
2018-11-10 07:00:00,278.73,10.1,91.74,0.95
2018-11-10 08:00:00,487.2,13.07,76.81,1.02
2018-11-10 09:00:00,621.22,16.15,61.45,0.99
2018-11-10 10:00:00,710.45,18.37,53.08,0.71
2018-11-10 11:00:00,761.35,19.79,48.58,0.41
2018-11-10 12:00:00,716.3,20.22,47.35,0.21
2018-11-10 13:00:00,554.38,19.73,49.29,0.06
2018-11-10 14:00:00,357.58,18.85,53.13,0.13
2018-11-10 15:00:00,184.93,17.49,59.61,0.28
2018-11-10 16:00:00,39.8,15.6,72.6,0.27
2018-11-10 17:00:00,0.0,13.62,84.61,0.3
2018-11-10 18:00:00,0.0,12.63,88.72,0.26
2018-11-10 19:00:00,0.0,11.82,90.83,0.18
2018-11-10 20:00:00,0.0,11.19,90.89,0.27
2018-11-10 21:00:00,0.0,10.58,91.31,0.29
2018-11-10 22:00:00,0.0,10.0,92.98,0.3
2018-11-10 23:00:00,0.0,9.38,94.98,0.36
2018-11-11 00:00:00,0.0,9.16,94.8,0.47
2018-11-11 01:00:00,0.0,8.91,95.21,0.65
2018-11-11 02:00:00,0.0,8.13,98.93,0.82
2018-11-11 03:00:00,0.0,7.46,100.0,0.81
2018-11-11 04:00:00,0.0,7.41,100.0,0.8
2018-11-11 05:00:00,0.0,7.63,100.0,0.84
2018-11-11 06:00:00,99.53,8.57,99.04,0.68
2018-11-11 07:00:00,317.0,11.63,88.79,0.96
2018-11-11 08:00:00,528.2,14.81,72.02,0.9
2018-11-11 09:00:00,664.33,17.41,58.49,0.65
2018-11-11 10:00:00,735.38,18.65,52.52,0.48
2018-11-11 11:00:00,726.72,19.55,49.08,0.42
2018-11-11 12:00:00,624.28,19.81,48.14,0.4
2018-11-11 13:00:00,460.98,19.35,49.44,0.4
2018-11-11 14:00:00,338.77,18.5,53.02,0.43
2018-11-11 15:00:00,192.02,17.6,59.05,0.5
2018-11-11 16:00:00,37.78,16.01,72.25,0.43
2018-11-11 17:00:00,0.0,14.13,83.87,0.32
2018-11-11 18:00:00,0.0,13.61,82.94,0.36
2018-11-11 19:00:00,0.0,13.48,79.33,0.36
2018-11-11 20:00:00,0.0,13.51,76.44,0.06
2018-11-11 21:00:00,0.0,12.58,81.22,0.51
2018-11-11 22:00:00,0.0,11.43,88.47,0.59
2018-11-11 23:00:00,0.0,10.89,91.21,0.57
2018-11-12 00:00:00,0.0,10.51,92.3,0.59
2018-11-12 01:00:00,0.0,10.01,92.89,0.67
2018-11-12 02:00:00,0.0,9.75,92.72,0.71
2018-11-12 03:00:00,0.0,9.67,92.13,0.69
2018-11-12 04:00:00,0.0,9.6,91.49,0.68
2018-11-12 05:00:00,0.0,9.55,90.96,0.68
2018-11-12 06:00:00,94.97,10.18,90.4,0.57
2018-11-12 07:00:00,287.17,13.09,81.93,0.77
2018-11-12 08:00:00,489.95,15.73,66.16,0.73
2018-11-12 09:00:00,661.33,17.56,56.4,0.64
2018-11-12 10:00:00,711.0,18.75,51.92,0.65
2018-11-12 11:00:00,712.08,19.44,49.26,0.76
2018-11-12 12:00:00,629.25,19.71,48.19,0.88
2018-11-12 13:00:00,429.08,19.38,49.1,0.98
2018-11-12 14:00:00,298.95,18.88,50.86,0.91
2018-11-12 15:00:00,170.55,17.62,57.17,0.71
2018-11-12 16:00:00,34.72,15.71,72.47,0.5
2018-11-12 17:00:00,0.0,13.66,86.51,0.35
2018-11-12 18:00:00,0.0,13.07,88.03,0.45
2018-11-12 19:00:00,0.0,12.6,89.39,0.53
2018-11-12 20:00:00,0.0,12.17,91.24,0.54
2018-11-12 21:00:00,0.0,11.8,92.55,0.58
2018-11-12 22:00:00,0.0,11.46,93.67,0.67
2018-11-12 23:00:00,0.0,11.05,94.86,0.7
2018-11-13 00:00:00,0.0,10.66,95.85,0.76
2018-11-13 01:00:00,0.0,10.02,97.4,0.81
2018-11-13 02:00:00,0.0,9.41,98.64,0.72
2018-11-13 03:00:00,0.0,9.01,99.06,0.62
2018-11-13 04:00:00,0.0,8.76,98.98,0.57
2018-11-13 05:00:00,0.0,8.6,98.72,0.55
2018-11-13 06:00:00,83.53,8.88,97.43,0.5
2018-11-13 07:00:00,254.52,10.39,92.59,0.09
2018-11-13 08:00:00,437.5,12.33,80.61,0.64
2018-11-13 09:00:00,480.7,13.9,67.89,1.03
2018-11-13 10:00:00,523.67,15.06,61.36,1.28
2018-11-13 11:00:00,426.6,15.37,59.62,1.52
2018-11-13 12:00:00,290.5,15.02,61.07,1.66
2018-11-13 13:00:00,159.57,14.14,65.78,1.59
2018-11-13 14:00:00,178.38,13.36,70.28,1.43
2018-11-13 15:00:00,98.15,12.53,75.03,1.21
2018-11-13 16:00:00,21.2,11.42,81.66,0.89
2018-11-13 17:00:00,0.0,10.25,87.39,0.74
2018-11-13 18:00:00,0.0,9.64,87.95,0.63
2018-11-13 19:00:00,0.0,9.12,89.0,0.54
2018-11-13 20:00:00,0.0,8.49,90.67,0.5
2018-11-13 21:00:00,0.0,7.76,92.26,0.52
2018-11-13 22:00:00,0.0,7.11,91.84,0.56
2018-11-13 23:00:00,0.0,6.44,92.06,0.54
2018-11-14 00:00:00,0.0,5.89,91.36,0.52
2018-11-14 01:00:00,0.0,5.36,91.14,0.55
2018-11-14 02:00:00,0.0,4.81,91.48,0.56
2018-11-14 03:00:00,0.0,4.31,91.45,0.56
2018-11-14 04:00:00,0.0,3.93,91.01,0.52
2018-11-14 05:00:00,0.0,3.54,91.04,0.47
2018-11-14 06:00:00,23.42,3.24,91.52,0.43
2018-11-14 07:00:00,53.67,3.57,89.93,0.29
2018-11-14 08:00:00,82.18,4.55,87.94,0.11
2018-11-14 09:00:00,153.55,6.1,84.79,0.27
2018-11-14 10:00:00,135.95,8.31,78.5,0.78
2018-11-14 11:00:00,158.27,10.44,72.54,1.25
2018-11-14 12:00:00,133.43,11.9,67.89,1.7
2018-11-14 13:00:00,386.02,12.53,65.63,1.88
2018-11-14 14:00:00,264.12,12.65,64.76,1.75
2018-11-14 15:00:00,148.48,12.05,67.36,1.4
2018-11-14 16:00:00,39.08,10.42,77.05,0.87
2018-11-14 17:00:00,0.0,7.75,92.45,0.44
2018-11-14 18:00:00,0.0,6.61,95.52,0.53
2018-11-14 19:00:00,0.0,5.47,99.19,0.67
2018-11-14 20:00:00,0.0,4.76,100.0,0.77
2018-11-14 21:00:00,0.0,4.31,100.0,0.6
2018-11-14 22:00:00,0.0,4.07,99.16,0.51
2018-11-14 23:00:00,0.0,3.84,98.52,0.47
2018-11-15 00:00:00,0.0,3.63,98.44,0.37
2018-11-15 01:00:00,0.0,3.43,98.42,0.28
2018-11-15 02:00:00,0.0,3.24,98.47,0.25
2018-11-15 03:00:00,0.0,3.13,98.28,0.25
2018-11-15 04:00:00,0.0,3.02,98.42,0.22
2018-11-15 05:00:00,0.0,2.98,98.59,0.21
2018-11-15 06:00:00,70.35,3.42,97.32,0.3
2018-11-15 07:00:00,206.55,5.52,92.5,0.35
2018-11-15 08:00:00,398.92,9.69,73.56,0.77
2018-11-15 09:00:00,605.9,12.96,56.91,1.04
2018-11-15 10:00:00,801.3,14.91,49.54,1.27
2018-11-15 11:00:00,876.6,16.18,46.13,1.56
2018-11-15 12:00:00,822.67,16.86,44.62,1.8
2018-11-15 13:00:00,688.6,16.95,44.83,1.96
2018-11-15 14:00:00,495.83,16.49,46.08,1.91
2018-11-15 15:00:00,274.3,15.46,48.96,1.63
2018-11-15 16:00:00,59.33,13.18,64.28,0.77
2018-11-15 17:00:00,0.0,9.45,80.08,0.39
2018-11-15 18:00:00,0.0,8.4,80.88,0.41
2018-11-15 19:00:00,0.0,8.26,77.03,0.35
2018-11-15 20:00:00,0.0,8.11,74.76,0.39
2018-11-15 21:00:00,0.0,7.62,75.59,0.64
2018-11-15 22:00:00,0.0,6.69,79.22,0.84
2018-11-15 23:00:00,0.0,5.58,83.53,0.93
2018-11-16 00:00:00,0.0,5.08,84.13,1.0
2018-11-16 01:00:00,0.0,4.69,83.61,1.03
2018-11-16 02:00:00,0.0,4.46,81.97,0.99
2018-11-16 03:00:00,0.0,4.3,80.18,0.86
2018-11-16 04:00:00,0.0,3.99,79.77,0.68
2018-11-16 05:00:00,0.0,3.63,80.21,0.43
2018-11-16 06:00:00,117.47,3.92,81.44,0.17
2018-11-16 07:00:00,354.42,7.36,71.84,0.26
2018-11-16 08:00:00,577.85,11.57,47.92,0.62
2018-11-16 09:00:00,748.78,14.46,38.0,0.78
2018-11-16 10:00:00,844.33,16.21,35.49,0.81
2018-11-16 11:00:00,862.33,17.38,34.78,0.85
2018-11-16 12:00:00,798.83,18.03,35.07,0.91
2018-11-16 13:00:00,645.75,18.13,36.48,0.96
2018-11-16 14:00:00,471.42,17.72,38.89,0.98
2018-11-16 15:00:00,252.45,16.64,43.46,0.9
2018-11-16 16:00:00,52.7,14.03,62.67,0.45
2018-11-16 17:00:00,0.0,10.22,76.13,0.26
2018-11-16 18:00:00,0.0,9.21,77.46,0.2
2018-11-16 19:00:00,0.0,8.84,76.12,0.28
2018-11-16 20:00:00,0.0,8.42,75.88,0.5
2018-11-16 21:00:00,0.0,7.43,79.68,0.74
2018-11-16 22:00:00,0.0,6.43,83.71,0.86
2018-11-16 23:00:00,0.0,5.61,86.74,0.95
2018-11-17 00:00:00,0.0,5.13,87.9,1.05
2018-11-17 01:00:00,0.0,4.72,88.48,1.11
2018-11-17 02:00:00,0.0,4.3,89.39,1.15
2018-11-17 03:00:00,0.0,4.08,89.77,1.15
2018-11-17 04:00:00,0.0,4.03,89.54,1.06
2018-11-17 05:00:00,0.0,4.03,88.72,0.88
2018-11-17 06:00:00,109.82,4.95,84.88,0.59
2018-11-17 07:00:00,346.55,8.45,76.44,0.89
2018-11-17 08:00:00,572.05,12.23,53.45,1.05
2018-11-17 09:00:00,750.88,15.29,41.12,0.98
2018-11-17 10:00:00,854.47,17.46,35.42,0.88
2018-11-17 11:00:00,886.88,18.9,32.71,0.79
2018-11-17 12:00:00,831.45,19.67,31.82,0.78
2018-11-17 13:00:00,703.75,19.81,32.4,0.76
2018-11-17 14:00:00,500.75,19.35,34.49,0.71
2018-11-17 15:00:00,265.75,18.16,39.33,0.58
2018-11-17 16:00:00,52.15,15.08,60.52,0.27
2018-11-17 17:00:00,0.0,11.06,73.01,0.18
2018-11-17 18:00:00,0.0,10.22,73.85,0.17
2018-11-17 19:00:00,0.0,10.27,69.47,0.16
2018-11-17 20:00:00,0.0,9.85,69.24,0.25
2018-11-17 21:00:00,0.0,9.21,71.17,0.29
2018-11-17 22:00:00,0.0,8.62,72.46,0.29
2018-11-17 23:00:00,0.0,8.02,73.68,0.39
2018-11-18 00:00:00,0.0,7.49,74.42,0.52
2018-11-18 01:00:00,0.0,7.05,74.41,0.67
2018-11-18 02:00:00,0.0,6.65,74.27,0.73
2018-11-18 03:00:00,0.0,6.31,73.91,0.69
2018-11-18 04:00:00,0.0,6.36,71.43,0.59
2018-11-18 05:00:00,0.0,6.7,67.86,0.42
2018-11-18 06:00:00,78.62,7.5,65.31,0.24
2018-11-18 07:00:00,257.1,9.47,71.05,0.38
2018-11-18 08:00:00,428.38,12.18,54.23,0.53
2018-11-18 09:00:00,548.8,15.36,37.33,0.47
2018-11-18 10:00:00,687.05,17.66,30.81,0.39
2018-11-18 11:00:00,646.6,18.96,28.81,0.49
2018-11-18 12:00:00,566.55,19.51,28.76,0.63
2018-11-18 13:00:00,550.65,19.35,30.02,0.64
2018-11-18 14:00:00,388.42,18.63,32.94,0.56
2018-11-18 15:00:00,211.35,17.28,39.73,0.44
2018-11-18 16:00:00,46.65,14.4,62.26,0.28
2018-11-18 17:00:00,0.0,11.4,68.7,0.31
2018-11-18 18:00:00,0.0,10.85,64.64,0.29
2018-11-18 19:00:00,0.0,10.16,65.04,0.7
2018-11-18 20:00:00,0.0,8.95,70.68,0.97
2018-11-18 21:00:00,0.0,8.3,73.42,0.92
2018-11-18 22:00:00,0.0,8.13,72.72,0.73
2018-11-18 23:00:00,0.0,7.74,72.06,0.65
2018-11-19 00:00:00,0.0,7.05,71.85,0.73
2018-11-19 01:00:00,0.0,6.5,70.54,0.84
2018-11-19 02:00:00,0.0,6.19,67.77,0.92
2018-11-19 03:00:00,0.0,6.08,64.1,0.94
2018-11-19 04:00:00,0.0,6.05,60.94,0.96
2018-11-19 05:00:00,0.0,6.13,57.98,0.91
2018-11-19 06:00:00,104.38,6.88,56.54,0.78
2018-11-19 07:00:00,331.33,10.31,53.52,0.71
2018-11-19 08:00:00,560.25,13.99,39.39,0.89
2018-11-19 09:00:00,736.03,16.7,31.02,1.1
2018-11-19 10:00:00,841.22,18.43,28.64,1.2
2018-11-19 11:00:00,889.4,19.61,27.59,1.32
2018-11-19 12:00:00,835.42,20.25,27.29,1.35
2018-11-19 13:00:00,698.22,20.39,27.63,1.25
2018-11-19 14:00:00,504.58,19.99,29.23,1.18
2018-11-19 15:00:00,273.25,19.08,33.73,1.08
2018-11-19 16:00:00,57.0,16.4,51.17,0.55
2018-11-19 17:00:00,0.0,13.08,56.57,0.32
2018-11-19 18:00:00,0.0,11.9,58.45,0.62
2018-11-19 19:00:00,0.0,10.34,65.74,0.95
2018-11-19 20:00:00,0.0,9.07,72.15,1.01
2018-11-19 21:00:00,0.0,8.36,76.15,0.98
2018-11-19 22:00:00,0.0,7.78,78.76,0.93
2018-11-19 23:00:00,0.0,7.49,78.69,0.86
2018-11-20 00:00:00,0.0,7.53,76.15,0.79
2018-11-20 01:00:00,0.0,7.51,74.15,0.72
2018-11-20 02:00:00,0.0,7.45,73.27,0.71
2018-11-20 03:00:00,0.0,7.11,74.38,0.69
2018-11-20 04:00:00,0.0,6.85,75.37,0.66
2018-11-20 05:00:00,0.0,6.55,77.11,0.63
2018-11-20 06:00:00,95.75,6.67,79.08,0.61
2018-11-20 07:00:00,328.85,9.7,74.2,0.89
2018-11-20 08:00:00,549.42,13.65,56.63,0.91
2018-11-20 09:00:00,720.17,17.1,39.26,0.8
2018-11-20 10:00:00,808.47,18.89,33.42,0.79
2018-11-20 11:00:00,868.8,19.93,31.4,0.77
2018-11-20 12:00:00,818.78,20.37,31.28,0.67
2018-11-20 13:00:00,690.6,20.3,32.54,0.52
2018-11-20 14:00:00,496.25,19.79,34.91,0.44
2018-11-20 15:00:00,268.2,18.67,39.98,0.42
2018-11-20 16:00:00,52.55,15.51,63.43,0.35
2018-11-20 17:00:00,0.0,11.89,73.27,0.13
2018-11-20 18:00:00,0.0,11.25,72.42,0.12
2018-11-20 19:00:00,0.0,10.62,72.23,0.35
2018-11-20 20:00:00,0.0,9.54,77.09,0.5
2018-11-20 21:00:00,0.0,9.02,79.01,0.46
2018-11-20 22:00:00,0.0,8.59,80.37,0.36
2018-11-20 23:00:00,0.0,7.58,85.26,0.51
2018-11-21 00:00:00,0.0,6.64,91.52,0.74
2018-11-21 01:00:00,0.0,6.35,93.84,0.77
2018-11-21 02:00:00,0.0,6.3,94.78,0.83
2018-11-21 03:00:00,0.0,6.5,95.21,0.91
2018-11-21 04:00:00,0.0,6.83,94.89,0.98
2018-11-21 05:00:00,0.0,7.03,94.47,0.96
2018-11-21 06:00:00,80.12,7.69,91.38,0.81
2018-11-21 07:00:00,294.62,10.27,81.68,0.9
2018-11-21 08:00:00,514.67,13.59,64.27,0.67
2018-11-21 09:00:00,673.17,16.9,48.54,0.72
2018-11-21 10:00:00,755.22,18.94,40.92,0.71
2018-11-21 11:00:00,803.12,20.11,37.71,0.82
2018-11-21 12:00:00,773.42,20.64,36.85,1.05
2018-11-21 13:00:00,655.17,20.59,37.57,1.2
2018-11-21 14:00:00,469.88,20.02,39.11,1.23
2018-11-21 15:00:00,256.8,19.18,43.24,1.1
2018-11-21 16:00:00,52.78,17.25,54.92,0.52
2018-11-21 17:00:00,0.0,14.07,64.25,0.21
2018-11-21 18:00:00,0.0,12.85,65.14,0.32
2018-11-21 19:00:00,0.0,12.26,65.1,0.48
2018-11-21 20:00:00,0.0,11.41,67.21,0.66
2018-11-21 21:00:00,0.0,10.04,73.34,0.88
2018-11-21 22:00:00,0.0,9.29,75.59,0.94
2018-11-21 23:00:00,0.0,9.09,74.95,1.0
2018-11-22 00:00:00,0.0,8.78,75.33,1.07
2018-11-22 01:00:00,0.0,8.89,73.99,1.02
2018-11-22 02:00:00,0.0,8.71,74.56,0.97
2018-11-22 03:00:00,0.0,8.29,76.49,0.98
2018-11-22 04:00:00,0.0,7.97,77.63,0.95
2018-11-22 05:00:00,0.0,7.8,77.9,0.89
2018-11-22 06:00:00,89.0,8.3,77.31,0.76
2018-11-22 07:00:00,306.85,11.64,70.99,0.74
2018-11-22 08:00:00,523.6,15.46,51.83,0.73
2018-11-22 09:00:00,674.95,18.15,41.45,0.83
2018-11-22 10:00:00,777.1,19.7,37.54,0.81
2018-11-22 11:00:00,835.92,20.71,35.82,0.81
2018-11-22 12:00:00,715.42,21.21,35.5,0.89
2018-11-22 13:00:00,580.22,21.21,36.17,0.99
2018-11-22 14:00:00,406.67,20.76,37.65,1.07
2018-11-22 15:00:00,219.4,19.79,42.13,1.07
2018-11-22 16:00:00,43.33,17.35,58.21,0.58
2018-11-22 17:00:00,0.0,14.11,68.51,0.22
2018-11-22 18:00:00,0.0,13.11,68.45,0.18
2018-11-22 19:00:00,0.0,12.44,69.18,0.27
2018-11-22 20:00:00,0.0,11.92,69.73,0.29
2018-11-22 21:00:00,0.0,11.17,71.83,0.41
2018-11-22 22:00:00,0.0,10.58,72.44,0.52
2018-11-22 23:00:00,0.0,10.18,71.97,0.58
2018-11-23 00:00:00,0.0,10.06,70.39,0.6
2018-11-23 01:00:00,0.0,10.1,68.24,0.58
2018-11-23 02:00:00,0.0,9.74,67.9,0.68
2018-11-23 03:00:00,0.0,9.25,68.02,0.81
2018-11-23 04:00:00,0.0,8.87,67.6,0.91
2018-11-23 05:00:00,0.0,8.55,66.98,0.96
2018-11-23 06:00:00,89.8,8.95,66.69,0.91
2018-11-23 07:00:00,312.05,12.26,62.94,0.87
2018-11-23 08:00:00,534.58,15.87,45.13,0.84
2018-11-23 09:00:00,706.05,18.36,37.24,0.86
2018-11-23 10:00:00,806.9,19.91,34.55,0.81
2018-11-23 11:00:00,844.62,20.96,32.93,0.84
2018-11-23 12:00:00,779.03,21.5,32.37,0.89
2018-11-23 13:00:00,659.17,21.54,32.91,0.95
2018-11-23 14:00:00,475.5,21.09,34.47,0.98
2018-11-23 15:00:00,257.75,20.04,39.26,0.92
2018-11-23 16:00:00,50.78,17.07,59.96,0.45
2018-11-23 17:00:00,0.0,13.76,65.63,0.39
2018-11-23 18:00:00,0.0,13.33,61.34,0.37
2018-11-23 19:00:00,0.0,13.09,58.8,0.44
2018-11-23 20:00:00,0.0,12.76,56.79,0.45
2018-11-23 21:00:00,0.0,12.24,55.75,0.31
2018-11-23 22:00:00,0.0,11.61,55.66,0.33
2018-11-23 23:00:00,0.0,11.04,55.33,0.49
2018-11-24 00:00:00,0.0,10.22,56.41,0.62
2018-11-24 01:00:00,0.0,9.56,56.75,0.76
2018-11-24 02:00:00,0.0,8.95,57.55,0.77
2018-11-24 03:00:00,0.0,8.52,58.17,0.64
2018-11-24 04:00:00,0.0,8.32,57.88,0.4
2018-11-24 05:00:00,0.0,8.14,57.84,0.12
2018-11-24 06:00:00,77.78,8.53,59.45,0.2
2018-11-24 07:00:00,281.38,11.86,58.21,0.55
